OrderDetailID,OrderID,ProductID,Ποσότητα,Τιμή_Μονάδας,Έκπτωση_%,Επιστροφή,Βαθμολογία
1883,ORD000628,PROD00093,10,81.08,10.6,True,2.0
1884,ORD000628,PROD00048,3,92.71,4.5,False,
1885,ORD000629,PROD00025,5,75.36,10.9,False,2.0
1886,ORD000629,PROD00067,6,237.41,6.8,True,1.0
1887,ORD000629,PROD00078,9,395.85,10.5,True,1.0
1888,ORD000629,PROD00023,1,472.31,16.5,False,
1889,ORD000629,PROD00001,3,108.67,11.7,False,1.0
1890,ORD000630,PROD00021,1,498.27,14.7,True,3.0
1891,ORD000630,PROD00026,9,65.55,6.7,True,4.0
1892,ORD000630,PROD00049,7,9.63,27.7,False,3.0
1893,ORD000630,PROD00005,7,256.12,14.4,False,3.0
1894,ORD000630,PROD00013,3,225.86,4.4,True,2.0
1895,ORD000631,PROD00021,9,498.27,0.5,True,3.0
1896,ORD000631,PROD00092,5,212.48,29.9,False,5.0
1897,ORD000632,PROD00092,3,212.48,5.4,False,4.0
1898,ORD000632,PROD00086,3,463.67,24.6,False,
1899,ORD000633,PROD00050,4,120.96,25.0,False,2.0
1900,ORD000634,PROD00083,2,377.05,15.9,False,4.0
1901,ORD000635,PROD00014,8,23.3,20.1,True,3.0
1902,ORD000635,PROD00031,2,330.84,19.6,False,
1903,ORD000635,PROD00001,2,108.67,6.6,False,
1904,ORD000636,PROD00066,5,294.34,19.9,True,4.0
1905,ORD000637,PROD00050,5,120.96,23.7,True,3.0
1906,ORD000637,PROD00009,10,73.31,2.2,True,1.0
1907,ORD000637,PROD00041,6,407.26,2.6,False,
1908,ORD000638,PROD00099,5,303.84,0.5,True,4.0
1909,ORD000638,PROD00087,10,339.18,29.5,False,4.0
1910,ORD000638,PROD00044,6,439.75,24.1,True,1.0
1911,ORD000638,PROD00043,3,84.9,0.5,True,2.0
1912,ORD000638,PROD00055,1,341.69,2.1,False,
1913,ORD000639,PROD00020,5,240.75,2.2,True,4.0
1914,ORD000640,PROD00052,8,278.13,12.2,False,
1915,ORD000640,PROD00060,3,458.77,12.8,False,
1916,ORD000640,PROD00069,10,393.71,29.6,True,
1917,ORD000640,PROD00073,7,26.73,20.2,True,3.0
1918,ORD000640,PROD00083,10,377.05,28.9,False,4.0
1919,ORD000641,PROD00031,10,330.84,27.0,False,
1920,ORD000641,PROD00082,10,200.97,2.8,False,2.0
1921,ORD000641,PROD00027,1,391.77,28.6,False,
1922,ORD000642,PROD00019,1,229.88,4.8,True,1.0
1923,ORD000643,PROD00063,5,173.11,16.9,False,3.0
1924,ORD000643,PROD00049,8,9.63,0.2,True,
1925,ORD000643,PROD00035,7,309.17,29.0,False,3.0
1926,ORD000644,PROD00086,5,463.67,17.2,False,1.0
1927,ORD000644,PROD00098,7,372.86,24.5,False,4.0
1928,ORD000644,PROD00056,1,161.54,7.7,False,
1929,ORD000644,PROD00064,7,55.83,7.3,False,4.0
1930,ORD000644,PROD00052,4,278.13,1.1,False,5.0
1931,ORD000645,PROD00079,2,365.01,3.3,False,
1932,ORD000645,PROD00024,7,263.77,6.7,True,
1933,ORD000645,PROD00060,6,458.77,17.8,True,
1934,ORD000645,PROD00057,6,102.45,3.3,True,2.0
1935,ORD000646,PROD00039,10,382.67,8.7,False,3.0
1936,ORD000646,PROD00031,5,330.84,12.4,False,
1937,ORD000646,PROD00011,6,35.43,22.6,False,3.0
1938,ORD000646,PROD00041,5,407.26,23.6,False,4.0
1939,ORD000647,PROD00078,5,395.85,8.3,False,
1940,ORD000647,PROD00076,10,405.7,26.4,False,
1941,ORD000647,PROD00032,9,404.43,22.8,True,
1942,ORD000647,PROD00097,1,166.75,17.8,False,
1943,ORD000647,PROD00091,8,190.48,21.7,True,5.0
1944,ORD000648,PROD00075,2,192.57,29.0,False,
1945,ORD000648,PROD00035,3,309.17,3.5,False,4.0
1946,ORD000648,PROD00013,6,225.86,9.0,False,
1947,ORD000648,PROD00032,7,404.43,11.1,False,2.0
1948,ORD000648,PROD00021,3,498.27,1.1,True,
1949,ORD000649,PROD00073,7,26.73,27.9,True,2.0
1950,ORD000649,PROD00056,10,161.54,1.6,True,
1951,ORD000649,PROD00039,6,382.67,3.2,True,
1952,ORD000650,PROD00043,10,84.9,11.7,False,4.0
1953,ORD000650,PROD00051,1,102.06,16.7,False,1.0
1954,ORD000650,PROD00046,10,7.12,18.3,True,
1955,ORD000650,PROD00068,6,122.51,16.6,True,
1956,ORD000651,PROD00051,2,102.06,2.2,False,
1957,ORD000651,PROD00050,4,120.96,8.9,True,
1958,ORD000651,PROD00029,7,479.25,4.7,True,
1959,ORD000652,PROD00025,8,75.36,8.8,False,1.0
1960,ORD000652,PROD00040,1,189.79,9.0,False,4.0
1961,ORD000653,PROD00095,9,20.87,24.9,True,3.0
1962,ORD000653,PROD00089,3,433.41,17.1,False,5.0
1963,ORD000653,PROD00087,1,339.18,4.6,True,4.0
1964,ORD000653,PROD00085,8,93.89,26.7,True,2.0
1965,ORD000653,PROD00051,1,102.06,9.1,False,
1966,ORD000654,PROD00069,1,393.71,4.9,False,3.0
1967,ORD000654,PROD00047,3,271.63,13.5,False,2.0
1968,ORD000655,PROD00026,9,65.55,29.8,True,
1969,ORD000655,PROD00018,1,358.6,4.0,False,1.0
1970,ORD000656,PROD00027,4,391.77,0.7,True,
1971,ORD000656,PROD00002,8,404.37,13.2,True,4.0
1972,ORD000657,PROD00047,3,271.63,23.3,False,3.0
1973,ORD000657,PROD00002,4,404.37,27.0,True,
1974,ORD000657,PROD00057,6,102.45,6.3,True,2.0
1975,ORD000657,PROD00055,4,341.69,22.0,False,2.0
1976,ORD000658,PROD00004,5,463.68,21.5,True,
1977,ORD000658,PROD00028,9,78.75,8.9,True,5.0
1978,ORD000659,PROD00012,8,443.46,21.5,True,2.0
1979,ORD000660,PROD00007,8,484.97,24.4,False,3.0
1980,ORD000660,PROD00048,9,92.71,13.9,True,4.0
1981,ORD000660,PROD00008,8,136.68,9.6,False,5.0
1982,ORD000661,PROD00024,9,263.77,6.8,False,
1983,ORD000661,PROD00034,8,146.25,18.9,False,1.0
1984,ORD000661,PROD00007,3,484.97,4.7,True,5.0
1985,ORD000661,PROD00050,6,120.96,11.6,False,5.0
1986,ORD000661,PROD00047,3,271.63,28.4,False,
1987,ORD000662,PROD00058,2,421.05,23.8,True,
1988,ORD000662,PROD00074,2,424.53,29.4,True,5.0
1989,ORD000663,PROD00031,6,330.84,29.5,False,5.0
1990,ORD000664,PROD00086,2,463.67,13.6,True,4.0
1991,ORD000665,PROD00089,4,433.41,17.9,False,
1992,ORD000665,PROD00005,10,256.12,18.5,False,
1993,ORD000665,PROD00081,6,320.86,22.1,True,2.0
1994,ORD000666,PROD00019,7,229.88,22.5,True,
1995,ORD000666,PROD00064,8,55.83,5.5,True,3.0
1996,ORD000667,PROD00019,7,229.88,5.3,False,3.0
1997,ORD000667,PROD00015,10,379.74,26.4,False,2.0
1998,ORD000668,PROD00095,9,20.87,24.5,True,3.0
1999,ORD000668,PROD00001,5,108.67,13.3,True,5.0
2000,ORD000669,PROD00066,1,294.34,8.1,True,1.0
2001,ORD000669,PROD00077,6,99.88,18.4,False,3.0
2002,ORD000669,PROD00075,2,192.57,18.4,False,
2003,ORD000669,PROD00043,8,84.9,14.9,True,2.0
2004,ORD000670,PROD00077,6,99.88,12.4,False,
2005,ORD000670,PROD00095,8,20.87,14.2,True,
2006,ORD000671,PROD00073,7,26.73,2.4,False,1.0
2007,ORD000671,PROD00020,3,240.75,24.3,True,
2008,ORD000671,PROD00003,6,496.86,17.2,True,
2009,ORD000672,PROD00015,7,379.74,6.6,True,3.0
2010,ORD000672,PROD00010,10,360.22,12.1,False,
2011,ORD000672,PROD00042,3,300.94,19.4,True,3.0
2012,ORD000673,PROD00006,7,367.61,2.3,False,1.0
2013,ORD000673,PROD00056,9,161.54,10.2,True,
2014,ORD000674,PROD00029,9,479.25,22.8,True,
2015,ORD000675,PROD00069,2,393.71,5.3,True,
2016,ORD000675,PROD00029,3,479.25,23.5,False,5.0
2017,ORD000675,PROD00091,2,190.48,21.3,True,5.0
2018,ORD000675,PROD00021,7,498.27,16.1,False,
2019,ORD000675,PROD00009,1,73.31,3.1,True,3.0
2020,ORD000676,PROD00069,3,393.71,25.1,True,
2021,ORD000676,PROD00008,7,136.68,5.3,False,5.0
2022,ORD000676,PROD00050,8,120.96,7.3,False,4.0
2023,ORD000676,PROD00040,7,189.79,8.5,False,1.0
2024,ORD000676,PROD00097,10,166.75,13.1,True,
2025,ORD000677,PROD00015,3,379.74,21.4,False,2.0
2026,ORD000677,PROD00079,2,365.01,5.8,True,1.0
2027,ORD000678,PROD00037,3,256.77,18.4,True,1.0
2028,ORD000679,PROD00094,10,98.23,23.2,True,
2029,ORD000679,PROD00063,10,173.11,13.4,False,5.0
2030,ORD000679,PROD00066,10,294.34,8.3,True,5.0
2031,ORD000680,PROD00015,9,379.74,0.6,True,4.0
2032,ORD000680,PROD00095,7,20.87,0.6,True,1.0
2033,ORD000681,PROD00045,4,332.83,22.4,False,
2034,ORD000682,PROD00025,1,75.36,9.8,True,
2035,ORD000682,PROD00013,9,225.86,27.0,True,5.0
2036,ORD000682,PROD00001,3,108.67,27.7,True,5.0
2037,ORD000682,PROD00042,10,300.94,1.9,False,4.0
2038,ORD000683,PROD00059,7,389.0,28.0,True,
2039,ORD000683,PROD00097,9,166.75,29.8,True,5.0
2040,ORD000684,PROD00050,7,120.96,27.0,True,1.0
2041,ORD000684,PROD00087,9,339.18,27.4,False,
2042,ORD000684,PROD00027,8,391.77,3.1,False,1.0
2043,ORD000684,PROD00028,1,78.75,29.2,True,
2044,ORD000684,PROD00062,9,310.56,23.7,True,5.0
2045,ORD000685,PROD00013,9,225.86,25.5,True,2.0
2046,ORD000685,PROD00087,8,339.18,22.1,True,3.0
2047,ORD000686,PROD00052,8,278.13,14.8,True,4.0
2048,ORD000687,PROD00075,9,192.57,15.7,False,
2049,ORD000687,PROD00022,2,357.02,18.6,False,4.0
2050,ORD000687,PROD00001,2,108.67,13.8,True,5.0
2051,ORD000688,PROD00075,9,192.57,20.8,False,2.0
2052,ORD000688,PROD00069,1,393.71,29.7,True,4.0
2053,ORD000688,PROD00083,6,377.05,20.9,False,2.0
2054,ORD000688,PROD00032,10,404.43,26.1,True,
2055,ORD000689,PROD00027,10,391.77,17.0,True,2.0
2056,ORD000689,PROD00040,10,189.79,8.2,False,1.0
2057,ORD000689,PROD00079,8,365.01,22.1,True,5.0
2058,ORD000689,PROD00065,1,243.29,13.4,False,
2059,ORD000690,PROD00053,8,133.51,17.2,False,5.0
2060,ORD000690,PROD00055,1,341.69,16.6,False,4.0
2061,ORD000690,PROD00076,5,405.7,16.8,False,1.0
2062,ORD000690,PROD00039,9,382.67,5.8,False,
2063,ORD000690,PROD00009,8,73.31,7.3,False,3.0
2064,ORD000691,PROD00052,10,278.13,16.1,True,3.0
2065,ORD000691,PROD00094,10,98.23,16.0,False,
2066,ORD000692,PROD00078,3,395.85,19.9,False,3.0
2067,ORD000693,PROD00016,3,421.58,12.0,False,
2068,ORD000693,PROD00005,7,256.12,8.7,True,
2069,ORD000694,PROD00023,9,472.31,3.1,True,
2070,ORD000694,PROD00035,9,309.17,17.2,True,1.0
2071,ORD000694,PROD00069,6,393.71,14.5,True,4.0
2072,ORD000694,PROD00033,5,210.39,25.0,True,4.0
2073,ORD000694,PROD00046,4,7.12,0.4,False,1.0
2074,ORD000695,PROD00001,4,108.67,1.4,False,4.0
2075,ORD000696,PROD00076,10,405.7,10.7,True,
2076,ORD000697,PROD00050,9,120.96,7.8,True,5.0
2077,ORD000697,PROD00038,5,244.66,13.0,True,4.0
2078,ORD000697,PROD00013,1,225.86,19.6,False,
2079,ORD000698,PROD00004,2,463.68,18.9,True,1.0
2080,ORD000699,PROD00030,5,323.74,27.6,False,3.0
2081,ORD000700,PROD00077,7,99.88,14.5,False,5.0
2082,ORD000700,PROD00006,7,367.61,24.6,False,
2083,ORD000701,PROD00049,3,9.63,23.6,True,
2084,ORD000702,PROD00079,8,365.01,4.1,False,2.0
2085,ORD000702,PROD00077,3,99.88,3.7,True,2.0
2086,ORD000702,PROD00056,5,161.54,13.2,True,
2087,ORD000703,PROD00062,9,310.56,8.7,False,2.0
2088,ORD000703,PROD00050,10,120.96,13.1,True,
2089,ORD000703,PROD00039,4,382.67,16.0,False,
2090,ORD000704,PROD00018,5,358.6,10.0,False,
2091,ORD000705,PROD00090,1,173.63,0.1,True,2.0
2092,ORD000705,PROD00077,2,99.88,27.9,True,4.0
2093,ORD000706,PROD00100,3,225.64,19.0,False,4.0
2094,ORD000706,PROD00082,5,200.97,16.1,True,5.0
2095,ORD000707,PROD00092,9,212.48,9.7,True,3.0
2096,ORD000707,PROD00087,3,339.18,20.4,False,
2097,ORD000707,PROD00042,6,300.94,3.0,True,3.0
2098,ORD000708,PROD00048,2,92.71,1.6,True,1.0
2099,ORD000708,PROD00079,6,365.01,9.3,True,
2100,ORD000708,PROD00011,8,35.43,9.2,False,
2101,ORD000708,PROD00058,6,421.05,19.2,False,3.0
2102,ORD000709,PROD00068,2,122.51,25.0,False,
2103,ORD000709,PROD00094,10,98.23,9.0,False,
2104,ORD000709,PROD00096,5,106.92,25.4,True,
2105,ORD000709,PROD00038,4,244.66,14.6,True,
2106,ORD000710,PROD00068,4,122.51,12.6,True,2.0
2107,ORD000711,PROD00077,8,99.88,15.2,True,5.0
2108,ORD000711,PROD00024,2,263.77,10.6,True,4.0
2109,ORD000711,PROD00055,4,341.69,0.3,False,
2110,ORD000711,PROD00005,2,256.12,9.4,True,3.0
2111,ORD000711,PROD00066,7,294.34,9.8,True,2.0
2112,ORD000712,PROD00066,2,294.34,10.7,False,
2113,ORD000712,PROD00007,5,484.97,26.1,False,
2114,ORD000712,PROD00013,8,225.86,13.3,False,5.0
2115,ORD000712,PROD00073,7,26.73,17.7,True,2.0
2116,ORD000713,PROD00051,10,102.06,18.1,False,4.0
2117,ORD000713,PROD00018,5,358.6,29.2,False,
2118,ORD000714,PROD00074,2,424.53,1.4,False,5.0
2119,ORD000714,PROD00075,1,192.57,15.9,True,3.0
2120,ORD000714,PROD00004,3,463.68,2.9,True,4.0
2121,ORD000714,PROD00089,9,433.41,8.7,False,
2122,ORD000714,PROD00005,5,256.12,11.7,False,5.0
2123,ORD000715,PROD00075,9,192.57,27.3,False,4.0
2124,ORD000715,PROD00048,6,92.71,19.1,False,2.0
2125,ORD000715,PROD00057,9,102.45,22.3,True,
2126,ORD000715,PROD00022,2,357.02,13.2,False,5.0
2127,ORD000716,PROD00018,5,358.6,15.9,True,4.0
2128,ORD000717,PROD00060,1,458.77,27.8,False,3.0
2129,ORD000718,PROD00013,7,225.86,14.9,True,4.0
2130,ORD000718,PROD00035,9,309.17,3.1,True,1.0
2131,ORD000718,PROD00027,4,391.77,15.8,False,5.0
2132,ORD000719,PROD00100,2,225.64,17.3,False,1.0
2133,ORD000720,PROD00044,1,439.75,22.1,True,4.0
2134,ORD000720,PROD00074,8,424.53,17.3,False,5.0
2135,ORD000720,PROD00002,7,404.37,27.7,True,
2136,ORD000721,PROD00012,6,443.46,22.3,True,4.0
2137,ORD000721,PROD00081,1,320.86,23.1,False,
2138,ORD000721,PROD00085,7,93.89,0.6,True,
2139,ORD000722,PROD00075,1,192.57,7.5,True,4.0
2140,ORD000722,PROD00011,5,35.43,4.0,False,2.0
2141,ORD000723,PROD00006,9,367.61,9.8,True,1.0
2142,ORD000723,PROD00074,1,424.53,8.5,True,3.0
2143,ORD000723,PROD00008,4,136.68,21.4,True,3.0
2144,ORD000723,PROD00089,9,433.41,14.9,False,2.0
2145,ORD000724,PROD00011,9,35.43,21.6,False,2.0
2146,ORD000724,PROD00028,6,78.75,7.3,True,3.0
2147,ORD000724,PROD00089,9,433.41,9.7,False,
2148,ORD000724,PROD00045,5,332.83,13.5,True,
2149,ORD000725,PROD00050,10,120.96,14.6,True,1.0
2150,ORD000725,PROD00049,2,9.63,11.4,True,5.0
2151,ORD000725,PROD00031,1,330.84,19.8,True,2.0
2152,ORD000726,PROD00004,7,463.68,29.9,False,3.0
2153,ORD000726,PROD00021,4,498.27,8.8,True,3.0
2154,ORD000726,PROD00070,5,212.25,2.1,False,
2155,ORD000726,PROD00077,2,99.88,18.7,False,3.0
2156,ORD000727,PROD00043,5,84.9,12.3,False,
2157,ORD000727,PROD00069,6,393.71,28.9,True,
2158,ORD000728,PROD00070,1,212.25,7.9,False,4.0
2159,ORD000728,PROD00001,3,108.67,28.0,True,
2160,ORD000728,PROD00018,5,358.6,20.3,False,
2161,ORD000728,PROD00063,10,173.11,6.9,False,1.0
2162,ORD000728,PROD00028,10,78.75,12.4,True,4.0
2163,ORD000729,PROD00089,10,433.41,18.8,True,2.0
2164,ORD000729,PROD00097,9,166.75,16.1,False,5.0
2165,ORD000729,PROD00085,8,93.89,23.0,False,3.0
2166,ORD000730,PROD00091,4,190.48,24.9,False,4.0
2167,ORD000731,PROD00063,8,173.11,8.0,True,
2168,ORD000731,PROD00016,7,421.58,24.2,True,4.0
2169,ORD000732,PROD00100,1,225.64,6.1,True,5.0
2170,ORD000732,PROD00093,2,81.08,15.2,True,4.0
2171,ORD000732,PROD00099,6,303.84,28.9,True,2.0
2172,ORD000733,PROD00037,1,256.77,24.9,True,
2173,ORD000733,PROD00098,1,372.86,18.2,True,3.0
2174,ORD000733,PROD00061,4,307.32,15.4,False,2.0
2175,ORD000733,PROD00058,9,421.05,3.8,True,2.0
2176,ORD000734,PROD00034,2,146.25,19.7,True,2.0
2177,ORD000735,PROD00079,1,365.01,21.7,False,2.0
2178,ORD000736,PROD00035,5,309.17,2.0,True,4.0
2179,ORD000737,PROD00091,3,190.48,8.1,True,1.0
2180,ORD000737,PROD00035,1,309.17,18.6,False,
2181,ORD000737,PROD00013,3,225.86,4.3,False,4.0
2182,ORD000737,PROD00073,1,26.73,17.6,False,
2183,ORD000737,PROD00028,7,78.75,29.5,False,
2184,ORD000738,PROD00048,8,92.71,25.3,True,
2185,ORD000738,PROD00011,1,35.43,8.0,True,
2186,ORD000739,PROD00014,9,23.3,24.9,True,
2187,ORD000740,PROD00049,2,9.63,20.6,True,
2188,ORD000740,PROD00068,1,122.51,4.5,False,2.0
2189,ORD000740,PROD00056,1,161.54,28.0,True,1.0
2190,ORD000741,PROD00043,3,84.9,2.1,False,
2191,ORD000741,PROD00100,9,225.64,17.5,True,4.0
2192,ORD000741,PROD00031,10,330.84,9.4,True,
2193,ORD000741,PROD00051,4,102.06,4.1,True,
2194,ORD000741,PROD00054,8,5.97,6.5,False,
2195,ORD000742,PROD00084,8,215.92,5.1,True,
2196,ORD000743,PROD00049,8,9.63,26.5,False,2.0
2197,ORD000743,PROD00073,2,26.73,0.7,False,3.0
2198,ORD000743,PROD00006,7,367.61,23.8,False,
2199,ORD000743,PROD00096,3,106.92,16.4,True,1.0
2200,ORD000743,PROD00066,8,294.34,7.7,True,2.0
2201,ORD000744,PROD00098,5,372.86,25.7,True,
2202,ORD000744,PROD00039,3,382.67,2.8,False,
2203,ORD000745,PROD00024,5,263.77,22.7,True,1.0
2204,ORD000745,PROD00028,10,78.75,8.1,False,4.0
2205,ORD000745,PROD00076,3,405.7,11.3,True,
2206,ORD000746,PROD00054,6,5.97,9.5,True,4.0
2207,ORD000746,PROD00083,7,377.05,2.4,False,3.0
2208,ORD000747,PROD00004,6,463.68,17.5,False,
2209,ORD000747,PROD00087,1,339.18,3.9,True,1.0
2210,ORD000747,PROD00018,6,358.6,28.7,True,
2211,ORD000747,PROD00035,7,309.17,16.2,False,3.0
2212,ORD000747,PROD00045,10,332.83,24.1,False,
2213,ORD000748,PROD00055,4,341.69,13.9,True,5.0
2214,ORD000748,PROD00066,9,294.34,8.1,False,
2215,ORD000748,PROD00087,9,339.18,22.5,False,5.0
2216,ORD000748,PROD00054,2,5.97,29.3,True,4.0
2217,ORD000748,PROD00017,5,288.36,18.6,True,
2218,ORD000749,PROD00006,10,367.61,22.1,True,2.0
2219,ORD000749,PROD00007,4,484.97,23.6,True,
2220,ORD000749,PROD00052,5,278.13,15.3,False,1.0
2221,ORD000750,PROD00021,7,498.27,9.6,False,
2222,ORD000750,PROD00016,1,421.58,5.0,True,
2223,ORD000750,PROD00029,8,479.25,20.6,True,3.0
2224,ORD000750,PROD00074,6,424.53,0.0,True,1.0
2225,ORD000750,PROD00068,1,122.51,0.6,False,
2226,ORD000751,PROD00096,8,106.92,7.2,True,1.0
2227,ORD000751,PROD00092,9,212.48,15.6,True,
2228,ORD000751,PROD00052,2,278.13,12.2,True,
2229,ORD000752,PROD00050,10,120.96,22.6,True,2.0
2230,ORD000753,PROD00026,9,65.55,28.4,False,5.0
2231,ORD000753,PROD00059,1,389.0,11.6,False,1.0
2232,ORD000753,PROD00095,9,20.87,12.8,False,1.0
2233,ORD000753,PROD00075,1,192.57,0.7,False,2.0
2234,ORD000754,PROD00016,8,421.58,2.5,True,1.0
2235,ORD000754,PROD00013,6,225.86,2.8,False,3.0
2236,ORD000754,PROD00093,9,81.08,4.2,False,
2237,ORD000754,PROD00032,1,404.43,5.7,False,1.0
2238,ORD000755,PROD00047,4,271.63,9.7,True,
2239,ORD000756,PROD00004,10,463.68,18.2,False,
2240,ORD000756,PROD00058,5,421.05,25.9,False,1.0
2241,ORD000756,PROD00042,2,300.94,1.8,True,
2242,ORD000756,PROD00049,1,9.63,24.3,True,2.0
2243,ORD000757,PROD00084,9,215.92,13.4,False,2.0
2244,ORD000757,PROD00029,7,479.25,4.2,False,1.0
2245,ORD000758,PROD00034,8,146.25,6.8,False,2.0
2246,ORD000758,PROD00089,7,433.41,9.3,True,4.0
2247,ORD000758,PROD00042,1,300.94,0.3,True,
2248,ORD000758,PROD00018,2,358.6,29.8,True,3.0
2249,ORD000759,PROD00071,2,235.94,20.6,True,3.0
2250,ORD000760,PROD00073,7,26.73,3.4,True,
2251,ORD000760,PROD00003,10,496.86,5.2,True,
2252,ORD000760,PROD00037,7,256.77,0.7,True,
2253,ORD000761,PROD00067,8,237.41,2.6,True,2.0
2254,ORD000761,PROD00019,4,229.88,29.5,True,4.0
2255,ORD000762,PROD00045,2,332.83,3.8,False,3.0
2256,ORD000763,PROD00064,7,55.83,13.1,False,
2257,ORD000764,PROD00040,1,189.79,29.1,False,2.0
2258,ORD000764,PROD00049,8,9.63,12.6,True,3.0
2259,ORD000764,PROD00093,7,81.08,24.8,True,
2260,ORD000765,PROD00043,4,84.9,0.2,False,2.0
2261,ORD000766,PROD00063,4,173.11,10.5,False,
2262,ORD000766,PROD00020,7,240.75,16.0,True,1.0
2263,ORD000766,PROD00034,3,146.25,24.8,True,1.0
2264,ORD000767,PROD00051,7,102.06,28.6,True,
2265,ORD000767,PROD00054,2,5.97,28.7,False,4.0
2266,ORD000767,PROD00091,9,190.48,13.3,False,3.0
2267,ORD000767,PROD00050,8,120.96,14.0,True,5.0
2268,ORD000767,PROD00045,1,332.83,19.2,False,
2269,ORD000768,PROD00014,10,23.3,14.5,False,2.0
2270,ORD000768,PROD00066,4,294.34,9.4,False,3.0
2271,ORD000768,PROD00039,1,382.67,9.2,False,4.0
2272,ORD000768,PROD00065,9,243.29,4.6,True,
2273,ORD000769,PROD00082,10,200.97,22.1,False,
2274,ORD000769,PROD00056,5,161.54,17.2,True,
2275,ORD000769,PROD00033,7,210.39,19.8,False,1.0
2276,ORD000770,PROD00013,10,225.86,14.8,True,1.0
2277,ORD000771,PROD00019,7,229.88,7.0,True,5.0
2278,ORD000771,PROD00060,5,458.77,15.0,True,5.0
2279,ORD000771,PROD00032,9,404.43,8.3,False,4.0
2280,ORD000771,PROD00001,7,108.67,7.8,True,1.0
2281,ORD000771,PROD00086,2,463.67,29.8,True,
2282,ORD000772,PROD00040,5,189.79,2.5,True,
2283,ORD000772,PROD00026,1,65.55,3.6,False,
2284,ORD000772,PROD00085,10,93.89,22.3,False,
2285,ORD000773,PROD00064,2,55.83,21.4,False,
2286,ORD000773,PROD00019,1,229.88,6.1,True,2.0
2287,ORD000774,PROD00077,8,99.88,16.5,True,
2288,ORD000775,PROD00005,5,256.12,27.6,False,2.0
2289,ORD000775,PROD00002,2,404.37,22.5,False,5.0
2290,ORD000775,PROD00027,8,391.77,22.9,False,
2291,ORD000776,PROD00081,7,320.86,26.5,True,3.0
2292,ORD000777,PROD00097,2,166.75,17.5,False,4.0
2293,ORD000777,PROD00007,9,484.97,9.9,False,1.0
2294,ORD000777,PROD00093,2,81.08,6.2,False,3.0
2295,ORD000777,PROD00065,9,243.29,5.0,True,
2296,ORD000777,PROD00034,3,146.25,16.7,False,1.0
2297,ORD000778,PROD00018,1,358.6,21.5,False,
2298,ORD000778,PROD00100,7,225.64,3.2,True,5.0
2299,ORD000778,PROD00060,2,458.77,23.4,False,2.0
2300,ORD000778,PROD00077,3,99.88,26.8,False,
2301,ORD000779,PROD00100,8,225.64,10.2,True,
2302,ORD000779,PROD00016,7,421.58,16.8,True,1.0
2303,ORD000779,PROD00069,3,393.71,23.9,True,5.0
2304,ORD000779,PROD00026,6,65.55,23.5,False,5.0
2305,ORD000780,PROD00002,3,404.37,19.5,False,
2306,ORD000781,PROD00028,3,78.75,4.9,True,1.0
2307,ORD000781,PROD00051,7,102.06,18.1,False,4.0
2308,ORD000782,PROD00051,1,102.06,11.7,False,3.0
2309,ORD000782,PROD00086,2,463.67,13.1,True,
2310,ORD000782,PROD00061,6,307.32,20.9,True,
2311,ORD000783,PROD00095,2,20.87,25.2,False,4.0
2312,ORD000784,PROD00001,8,108.67,27.8,True,
2313,ORD000785,PROD00084,9,215.92,23.0,True,
2314,ORD000786,PROD00090,2,173.63,18.6,True,3.0
2315,ORD000786,PROD00096,9,106.92,25.7,True,
2316,ORD000787,PROD00039,2,382.67,22.2,True,3.0
2317,ORD000788,PROD00006,2,367.61,11.0,True,3.0
2318,ORD000788,PROD00019,9,229.88,29.7,False,2.0
2319,ORD000789,PROD00086,6,463.67,7.0,True,
2320,ORD000789,PROD00079,6,365.01,0.5,True,3.0
2321,ORD000790,PROD00054,8,5.97,15.2,False,1.0
2322,ORD000790,PROD00034,6,146.25,14.2,False,1.0
2323,ORD000790,PROD00099,3,303.84,16.4,True,4.0
2324,ORD000790,PROD00020,6,240.75,24.2,True,
2325,ORD000791,PROD00098,9,372.86,3.0,False,
2326,ORD000791,PROD00073,7,26.73,25.6,True,5.0
2327,ORD000791,PROD00064,8,55.83,4.8,False,
2328,ORD000792,PROD00038,6,244.66,23.2,False,4.0
2329,ORD000792,PROD00056,3,161.54,1.1,True,1.0
2330,ORD000792,PROD00098,8,372.86,6.1,False,
2331,ORD000793,PROD00034,9,146.25,29.8,True,1.0
2332,ORD000793,PROD00097,4,166.75,2.9,False,2.0
2333,ORD000793,PROD00084,9,215.92,0.5,True,3.0
2334,ORD000793,PROD00062,2,310.56,25.2,False,2.0
2335,ORD000794,PROD00007,6,484.97,7.8,False,4.0
2336,ORD000794,PROD00021,3,498.27,26.8,True,3.0
2337,ORD000794,PROD00073,1,26.73,13.5,False,
2338,ORD000794,PROD00023,1,472.31,13.4,False,2.0
2339,ORD000795,PROD00009,4,73.31,21.8,False,2.0
2340,ORD000795,PROD00091,6,190.48,18.1,True,4.0
2341,ORD000795,PROD00027,9,391.77,25.1,True,1.0
2342,ORD000795,PROD00044,5,439.75,15.5,False,2.0
2343,ORD000796,PROD00008,6,136.68,23.4,True,
2344,ORD000796,PROD00089,6,433.41,23.6,True,5.0
2345,ORD000797,PROD00096,8,106.92,12.9,False,3.0
2346,ORD000797,PROD00011,4,35.43,20.5,False,1.0
2347,ORD000797,PROD00042,8,300.94,15.0,False,3.0
